City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
237,porbandar,21.6422,69.6093,19.15,51,1,6.51,IN,1704670526
238,thief river falls,48.1191,-96.1812,-16.04,92,100,2.57,US,1704670526
239,mujiayingzi,42.1167,118.7833,-12.34,74,84,2.64,CN,1704670527
240,st. john's,47.5649,-52.7093,-4.56,78,20,7.72,CA,1704670527
241,oxapampa,-10.5775,-75.4017,17.57,98,88,0.67,PE,1704670527
242,yigo village,13.5361,144.8886,28.19,89,75,5.66,GU,1704670527
243,abepura,-2.6333,140.5833,25.45,94,40,1.03,ID,1704670530
244,vilyeyka,54.4896,26.9062,-14.83,89,100,3.73,BY,1704670530
245,yaren,-0.5472,166.916,29.12,74,99,5.08,NR,1704670531
246,colonia,50.9333,6.95,-0.02,64,75,6.17,DE,1704670236
247,pandan,14.0453,124.1694,26.23,87,95,7.06,PH,1704670531
248,zuunmod,47.7069,106.9528,-24.43,90,89,1.3,MN,1704670531
249,saharanpur,29.9667,77.55,7.99,51,0,1.72,IN,1704670531
250,san antonio de pale,-1.4014,5.6325,27.08,78,18,3.44,GQ,1704670531
251,ciudad acuna,29.3232,-100.9522,21.16,48,75,10.8,MX,1704670359
252,krychaw,53.6945,31.7099,-16.69,89,100,4.01,BY,1704670531
253,lukolela,-1.0605,17.1821,22.06,92,100,1.56,CD,1704670531
254,ourinhos,-22.9789,-49.8706,28.81,36,72,2.0,BR,1704670531
255,port-vila,-17.7338,168.3219,28.78,79,75,2.06,VU,1704670259
256,port lincoln,-34.7333,135.8667,16.98,76,100,6.53,AU,1704670532
257,chetouane,34.9213,-1.2951,1.8,93,0,1.03,DZ,1704670532
258,manado,1.487,124.8455,27.43,89,20,1.54,ID,1704670532
259,kodarma,24.4667,85.6,12.84,90,5,1.57,IN,1704670532
260,palembang,-2.9167,104.7458,25.05,94,40,1.03,ID,1704670532
261,aqsay,51.1678,52.995,-23.36,95,7,3.18,KZ,1704670532
262,sungai penuh,-2.0833,101.3833,18.71,95,100,1.42,ID,1704670532
263,erdenet,49.0333,104.0833,-15.66,95,84,1.41,MN,1704670532
264,nokia,61.4667,23.5,-9.05,91,100,4.12,FI,1704670532
265,egilsstadir,65.2653,-14.3948,4.95,70,0,4.63,IS,1704670532
266,sao tome,0.3365,6.7273,26.97,80,28,3.56,ST,1704670532
267,san fernando de monte cristi,19.8667,-71.65,26.15,81,4,9.4,DO,1704670533
268,todos santos,23.45,-110.2167,23.5,58,0,4.4,MX,1704670533
269,el porvenir,13.7617,-87.3458,28.63,43,2,3.12,HN,1704670533
270,san patricio,28.017,-97.5169,19.91,67,94,7.01,US,1704670258
271,camayenne,9.535,-13.6878,28.05,78,90,3.09,GN,1704670533
272,georgetown,5.4112,100.3354,24.97,97,20,1.03,MY,1704670369
273,san luis,-33.295,-66.3356,24.27,59,19,3.95,AR,1704670533
274,vorgashor,67.5833,63.95,-21.6,99,100,4.2,RU,1704670533
275,bereznik,62.8551,42.7072,-22.66,100,93,1.45,RU,1704670533
276,vernon,50.2581,-119.2691,2.39,64,92,0.51,CA,1704670513
277,pemangkat,1.1667,108.9667,24.87,90,100,2.72,ID,1704670533
278,sechura,-5.5569,-80.8222,22.65,87,96,6.73,PE,1704670533
279,yeppoon,-23.1333,150.7333,28.88,61,89,3.59,AU,1704670533
280,flekkefjord,58.2971,6.6607,-5.59,77,2,2.52,NO,1704670533
281,kodiak,57.79,-152.4072,2.73,75,0,2.06,US,1704670533
282,degollado,20.467,-102.1498,21.35,42,98,3.77,MX,1704670534
283,noshiro,40.2039,140.0242,-2.54,70,100,9.14,JP,1704670534
284,fonte boa,-2.4959,-66.2662,27.51,75,99,0.91,BR,1704670534
285,tual,-5.6667,132.75,28.84,76,78,4.63,ID,1704670534
286,westport,41.1415,-73.3579,1.99,83,75,4.12,US,1704670534
287,sabha,27.0377,14.4283,10.64,24,0,2.45,LY,1704670534
288,tarnogskiy gorodok,60.4997,43.5761,-21.56,100,93,2.11,RU,1704670534
289,cuyo,10.8525,121.0086,27.25,84,29,10.28,PH,1704670534
290,kencong,-8.2833,113.3667,25.18,83,99,1.1,ID,1704670534
291,cedeira,43.6797,-8.0209,6.32,62,56,7.35,ES,1704670534
292,helena valley southeast,46.6153,-111.9216,-6.92,68,40,3.09,US,1704670534
293,yulinshi,38.2906,109.7494,-8.22,66,18,0.55,CN,1704670534
294,qaqortoq,60.7167,-46.0333,0.36,98,97,3.54,GL,1704670534
295,arraial do cabo,-22.9661,-42.0278,22.28,93,15,2.44,BR,1704670534
296,galveston,29.3669,-94.9669,14.06,77,0,5.66,US,1704670393
297,gisborne,-38.6533,178.0042,19.42,57,6,3.56,NZ,1704670130
298,el sauzal de rodriguez,31.9,-116.6833,13.56,56,30,8.64,MX,1704670535
299,bar,49.0772,27.6826,-8.4,93,100,7.78,UA,1704670535
300,birao,10.2849,22.7882,18.71,19,3,3.85,CF,1704670535
301,margate,51.3813,1.3862,3.72,65,22,2.68,GB,1704670435
302,tolanaro,-25.0319,46.9987,23.04,100,75,6.17,MG,1704670535
